item,itemLabel,imdbidLabel
http://www.wikidata.org/entity/Q23712279,Mehrene Kaur Peerzada,nm7917311
http://www.wikidata.org/entity/Q23712245,Shruthy Menon,nm2797925
http://www.wikidata.org/entity/Q23712830,Shiwani Saini,nm8015221
http://www.wikidata.org/entity/Q23731521,Saanvi Talwar,nm8743996
http://www.wikidata.org/entity/Q23744851,Saayoni Ghosh,nm4945921
http://www.wikidata.org/entity/Q23815609,Manasi Naik,nm2983496
http://www.wikidata.org/entity/Q23731498,Zaira Wasim,nm7621668
http://www.wikidata.org/entity/Q23772429,Surmeet Maavi,nm6369175
http://www.wikidata.org/entity/Q23881501,Abrar Zahoor,nm5228901
http://www.wikidata.org/entity/Q23883361,Jim Sarbh,nm6845061
http://www.wikidata.org/entity/Q23879763,Ankitta Sharma,nm7774647
http://www.wikidata.org/entity/Q23880611,Thakur Anoop Singh,nm5990156
http://www.wikidata.org/entity/Q25189524,Sandeep Anand,nm4466033
http://www.wikidata.org/entity/Q24851854,Megha Akash,nm8306579
http://www.wikidata.org/entity/Q24572203,Aarav Chowdhary,nm4234608
http://www.wikidata.org/entity/Q25302654,Ramdoss,nm6565373
http://www.wikidata.org/entity/Q24701707,Pooja Ruparel,nm0750408
http://www.wikidata.org/entity/Q24904806,Vishal Aditya Singh,nm7812856
http://www.wikidata.org/entity/Q24906004,Aditi Pratap,nm2293998
http://www.wikidata.org/entity/Q24790750,Reeth Mazumder,nm4157086
http://www.wikidata.org/entity/Q24641777,Anu Joseph,nm7759290
http://www.wikidata.org/entity/Q25190348,Neha Saxena,nm4772481
http://www.wikidata.org/entity/Q24851675,Dileep Raj,nm5798465
http://www.wikidata.org/entity/Q24702961,Blade Shankar,nm5131506
http://www.wikidata.org/entity/Q25300613,Shikha Talsania,nm3646632
http://www.wikidata.org/entity/Q25345112,Sudeshna Roy,nm1387145
http://www.wikidata.org/entity/Q25686097,Vikram Singh Chauhan,nm6494774
http://www.wikidata.org/entity/Q24851439,Samrat Mukerji,nm0611558
http://www.wikidata.org/entity/Q24950472,Meherzan Mazda,nm3881895
http://www.wikidata.org/entity/Q25150777,Renu Arya,nm1617467
http://www.wikidata.org/entity/Q25004445,Pavithra Lokesh,nm1748588
http://www.wikidata.org/entity/Q25644167,Daitari Panda,nm5693504
http://www.wikidata.org/entity/Q25175002,Saunskruti Kher,nm4419038
http://www.wikidata.org/entity/Q25324910,Papri Ghosh,nm5641275
http://www.wikidata.org/entity/Q25345075,Vidhya Mohan,nm10962860
http://www.wikidata.org/entity/Q25350277,Supreeth,nm3472571
http://www.wikidata.org/entity/Q25350244,Suhail Nayyar,nm8237562
http://www.wikidata.org/entity/Q25575107,Pavala Syamala,nm0796115
http://www.wikidata.org/entity/Q26391589,Raghunatha Reddy,nm0714774
http://www.wikidata.org/entity/Q26436265,Krishna Praba,nm3703417
http://www.wikidata.org/entity/Q25585139,Pravin Tarde,nm3642592
http://www.wikidata.org/entity/Q25999385,Namish Taneja,nm6501437
http://www.wikidata.org/entity/Q25999509,M. V. S. Haranatha Rao,nm0363628
http://www.wikidata.org/entity/Q25587527,Thodupuzha Vasanthi,nm1817927
http://www.wikidata.org/entity/Q25588412,Koushani Mukherjee,nm7522232
http://www.wikidata.org/entity/Q26262245,Alaya F,nm7775934
http://www.wikidata.org/entity/Q26271741,Kimberly Jain,nm7644090
http://www.wikidata.org/entity/Q25915881,Anusmriti Sarkar,nm3739900
http://www.wikidata.org/entity/Q25915912,Aditi Bhatia,nm2101330
http://www.wikidata.org/entity/Q25743422,Rittika Sen,nm6705983
http://www.wikidata.org/entity/Q26221428,Manvitha Harish,nm7582571
http://www.wikidata.org/entity/Q26702554,Manasi Joshi Roy,nm2265217
http://www.wikidata.org/entity/Q26501797,Tharun Bhascker Dhaassyam,nm5056902
http://www.wikidata.org/entity/Q25999310,Anushka Ranjan,nm7296707
http://www.wikidata.org/entity/Q25999506,Pawan Chopra,nm1428293
http://www.wikidata.org/entity/Q25936005,Arjun Nandhakumar,nm6001432
http://www.wikidata.org/entity/Q26210781,Mathivanan Rajendran,nm4698377
http://www.wikidata.org/entity/Q26213685,Kadambari Jethwani,nm7713614
http://www.wikidata.org/entity/Q26689650,Thiruveer,nm5974195
http://www.wikidata.org/entity/Q26232782,Kuna Tripathy,nm3577928
http://www.wikidata.org/entity/Q26271714,Vaishnavi Sundar,nm10204389
http://www.wikidata.org/entity/Q26209534,Shane Nigam,nm5939214
http://www.wikidata.org/entity/Q26221429,Sreemukhi,nm6442092
http://www.wikidata.org/entity/Q26837236,Nikita Gordijn,nm6692524
http://www.wikidata.org/entity/Q26694830,Namashi Chakraborty,nm7383912
http://www.wikidata.org/entity/Q26483885,Minaketan,nm3451090
http://www.wikidata.org/entity/Q26678277,Leenesh L Mattoo,nm8322316
http://www.wikidata.org/entity/Q26702653,Aseem ali khan,nm5067826
http://www.wikidata.org/entity/Q26689623,Surbhi Chandna,nm7409438
http://www.wikidata.org/entity/Q26702631,Monica Sehgal,nm7423091
http://www.wikidata.org/entity/Q26702628,Shivani Tomar,tt9101165
http://www.wikidata.org/entity/Q25541248,Q25541248,nm1185319
http://www.wikidata.org/entity/Q25341439,Maya,nm7686592
http://www.wikidata.org/entity/Q24751227,Madhu Sharma,nm1290438
http://www.wikidata.org/entity/Q24573502,Shraddha Verma,nm0894351
http://www.wikidata.org/entity/Q28005751,Dinabandhu Das,nm5636001
http://www.wikidata.org/entity/Q27899159,Yusuf Khan,nm1417421
http://www.wikidata.org/entity/Q27062269,Ipsita Pati,nm7309611
http://www.wikidata.org/entity/Q27951129,Imran Khan,nm2400162
http://www.wikidata.org/entity/Q27176683,Anson Paul,nm7742005
http://www.wikidata.org/entity/Q27454341,Srinidhi Ramesh Shetty,nm8635807
http://www.wikidata.org/entity/Q27063126,Badava Gopi,nm5097020
http://www.wikidata.org/entity/Q27575744,Ruchika Panday,nm0659222
http://www.wikidata.org/entity/Q27582046,Shiny Dixit,nm10465278
http://www.wikidata.org/entity/Q27062853,Radhika Chetan,nm7111159
http://www.wikidata.org/entity/Q27113819,Anju Kurian,nm5682275
http://www.wikidata.org/entity/Q27532937,Annu Antony,nm8387513
http://www.wikidata.org/entity/Q27843000,Srinish Aravind,nm9505966
http://www.wikidata.org/entity/Q27244492,Sanju Sivram,nm6740245
http://www.wikidata.org/entity/Q27101589,Jyotsna Singh,nm1466105
http://www.wikidata.org/entity/Q27999334,Mahesh Kathi,nm6806425
http://www.wikidata.org/entity/Q27922197,Adi Agashé,nm8682468
http://www.wikidata.org/entity/Q27734983,Jatin Sarna,nm4876224
http://www.wikidata.org/entity/Q27565294,Anish Kuruvilla,nm2378839
http://www.wikidata.org/entity/Q28052027,Aashim Gulati,nm8139628
http://www.wikidata.org/entity/Q27734999,Nimrat Khaira,nm8674718
http://www.wikidata.org/entity/Q28094770,Raj Brar,nm3978026
http://www.wikidata.org/entity/Q27610500,Shraddha Srinath,nm7744845
http://www.wikidata.org/entity/Q27956843,Ajay Raj,nm4012416
http://www.wikidata.org/entity/Q27963246,Karunya Ram,nm7387711
http://www.wikidata.org/entity/Q27978753,Premi Viswanath,nm9957700
http://www.wikidata.org/entity/Q27680845,Shantanu Maheshwari,nm8374266
http://www.wikidata.org/entity/Q27824495,Munawwar Sultana,nm4019388
http://www.wikidata.org/entity/Q27854128,Sheetal Agashe,nm7474000
http://www.wikidata.org/entity/Q27656547,Kolla Ashok Kumar,nm2368165
http://www.wikidata.org/entity/Q27736846,Shanmugasundaram,nm7019642
http://www.wikidata.org/entity/Q27662336,Viva Harsha,nm7337648
http://www.wikidata.org/entity/Q27662972,Divya Pillai,nm5346772
http://www.wikidata.org/entity/Q28055415,Chetan Ramarao,nm9673065
http://www.wikidata.org/entity/Q27680805,Vineeth Mohan,nm7079028
http://www.wikidata.org/entity/Q27917057,Kani Kusruti,nm4225184
http://www.wikidata.org/entity/Q27927841,Rukshar Dhillon,nm7552591
http://www.wikidata.org/entity/Q27825974,Aneri Vajani,nm8169873
http://www.wikidata.org/entity/Q27950776,Malvika Raaj,nm1160112
http://www.wikidata.org/entity/Q27859555,Yogesh Tripathi,nm4072620
http://www.wikidata.org/entity/Q28030846,Leona Lishoy,nm5159909
http://www.wikidata.org/entity/Q27849976,Aisha Sharma,nm9731950
http://www.wikidata.org/entity/Q27859546,Kanika Tiwari,nm4856683
http://www.wikidata.org/entity/Q28088964,Rashmika Mandanna,nm8612305
http://www.wikidata.org/entity/Q27967744,Tanuj Mahashabde,nm4028593
http://www.wikidata.org/entity/Q27969195,Mohit Abrol,nm7436772
http://www.wikidata.org/entity/Q27918059,Manasa Radhakrishnan,nm8696375
http://www.wikidata.org/entity/Q27937412,Om Sahani,nm8329756
http://www.wikidata.org/entity/Q27980264,Joyjit Banerjee,nm3436657
http://www.wikidata.org/entity/Q27982184,Ridhima Pandit,nm9431085
http://www.wikidata.org/entity/Q28035707,Akshaya Mohanty Kashyap,nm4236356
http://www.wikidata.org/entity/Q27922565,Mazhar Khan,nm0451260
http://www.wikidata.org/entity/Q28531068,Aparshakti Khurana,nm6269780
http://www.wikidata.org/entity/Q28450396,Shataf Figar,nm6693723
http://www.wikidata.org/entity/Q28839742,K Manju,nm4402046
http://www.wikidata.org/entity/Q28840336,Boban Alummoodan,nm0023097
http://www.wikidata.org/entity/Q28530033,Yukti Kapoor,nm7207149
http://www.wikidata.org/entity/Q28924795,Gargi Mohanty,nm3433032
http://www.wikidata.org/entity/Q28543081,Kireeti Damaraju,nm5057686
http://www.wikidata.org/entity/Q28946513,Lipsa Mishra,nm7521918
http://www.wikidata.org/entity/Q29174023,Mir Sarwar,nm6661769
http://www.wikidata.org/entity/Q28810358,Deep Sidhu,nm7512142
http://www.wikidata.org/entity/Q28606913,D. Shankar Singh,nm5809965
http://www.wikidata.org/entity/Q29019732,Sunny Pawar,nm8061218
http://www.wikidata.org/entity/Q29032431,Saumen Pujari,nm3435763
http://www.wikidata.org/entity/Q28910259,Madhumita Mohanty,nm6503676
http://www.wikidata.org/entity/Q28919006,Sheetal Patra,nm7046538
http://www.wikidata.org/entity/Q28961100,K. R. Indira Devi,nm8905171
http://www.wikidata.org/entity/Q29033627,Dibyalochan Dalei,nm6263230
http://www.wikidata.org/entity/Q29108528,Sara Gurpal,nm8881304
http://www.wikidata.org/entity/Q29317087,Jhillik Bhattacharya,nm5712512
http://www.wikidata.org/entity/Q28912155,Deepa Sahu,nm3362636
http://www.wikidata.org/entity/Q28946536,Namrata Das,nm3380707
http://www.wikidata.org/entity/Q29059456,Parvathy Nambiar,nm7886994
http://www.wikidata.org/entity/Q29210726,Bhoomika Dash,nm11715151
http://www.wikidata.org/entity/Q29033369,Akshay Tanksale,nm7835482
http://www.wikidata.org/entity/Q29052538,Eesha Rebba,nm5896361
http://www.wikidata.org/entity/Q29178250,Debajani,nm3463855
http://www.wikidata.org/entity/Q29310165,Janki Bodiwala,nm7630835
http://www.wikidata.org/entity/Q29169732,Neena Mahapatra,nm2245273
http://www.wikidata.org/entity/Q29169732,Neena Mahapatra,nm6246812
http://www.wikidata.org/entity/Q29168702,Geeta Rao,nm3995148
http://www.wikidata.org/entity/Q29168702,Geeta Rao,nm4236697
http://www.wikidata.org/entity/Q28170401,Yamini Singh,nm2223822
http://www.wikidata.org/entity/Q29335071,Anubha Gupta,nm0348465
http://www.wikidata.org/entity/Q28922013,Lipi,nm3431874
http://www.wikidata.org/entity/Q28777601,Kathir,nm6453091
http://www.wikidata.org/entity/Q28105688,Chakradhar Jena,nm0420672
http://www.wikidata.org/entity/Q28530082,Parveen Kaur,nm8719360
http://www.wikidata.org/entity/Q28123277,Samyuktha Hegde,nm8444816
http://www.wikidata.org/entity/Q28155013,Sharad Ponkshe,nm1938287
http://www.wikidata.org/entity/Q28370128,Anirban Bhattacharya,nm5016551
http://www.wikidata.org/entity/Q28174270,Hemant Dhome,nm4852977
http://www.wikidata.org/entity/Q28380896,Hiren Bose,nm0097872
http://www.wikidata.org/entity/Q28313184,Priyanka Purohit,nm8636752
http://www.wikidata.org/entity/Q28370116,Ruben Sarin,nm4620772
http://www.wikidata.org/entity/Q28122281,Diksha Panth,nm6148532
http://www.wikidata.org/entity/Q28853833,Sumitra Devi,nm0222494
http://www.wikidata.org/entity/Q28925160,Sahil Vaid,nm1306410
http://www.wikidata.org/entity/Q28941847,Gungun,nm3510429
http://www.wikidata.org/entity/Q28113101,Abhidnya Bhave,nm9139671
http://www.wikidata.org/entity/Q28723581,Kadambari Danave,nm6645180
http://www.wikidata.org/entity/Q28363453,Nandini Ghosal,nm1981904
http://www.wikidata.org/entity/Q28151586,Meera Deosthale,nm9577334
http://www.wikidata.org/entity/Q29046055,Tripura Mishra,nm0592894
http://www.wikidata.org/entity/Q29053382,Scherezade Shroff Talwar,nm3129796
http://www.wikidata.org/entity/Q28810218,Anjali Aneesh,nm6440625
http://www.wikidata.org/entity/Q28316728,Sanya Malhotra,nm7621667
http://www.wikidata.org/entity/Q28839836,P. N. Sathya,nm7998819
http://www.wikidata.org/entity/Q23919390,Vishal Vashishtha,nm8461050
http://www.wikidata.org/entity/Q24565120,Nivetha Pethuraj,nm8205920
http://www.wikidata.org/entity/Q23932130,Medha Manjrekar,nm3874979
http://www.wikidata.org/entity/Q19665632,Ritu Varma,nm5058490
http://www.wikidata.org/entity/Q24052877,Surbhi Javeri Vyas,nm1041663
http://www.wikidata.org/entity/Q19662996,Nirbhay Wadhwa,nm7287282
http://www.wikidata.org/entity/Q19663402,Asim Basu,nm3380144
http://www.wikidata.org/entity/Q19665443,Radhika Madan,nm9654612
http://www.wikidata.org/entity/Q19666030,Siddharth Nigam,nm6168317
http://www.wikidata.org/entity/Q19666177,Shriya Pilgaonkar,nm6798708
http://www.wikidata.org/entity/Q24055571,Sanjay Bhatiya,nm1693210
http://www.wikidata.org/entity/Q19663670,P. R. Varalakshmi,nm0654926
http://www.wikidata.org/entity/Q19664445,Gautham Krishna,nm4178984
http://www.wikidata.org/entity/Q19664637,Varun Tej,nm7674551
http://www.wikidata.org/entity/Q33120060,Aditi Prabhudeva,nm8898786
http://www.wikidata.org/entity/Q24288383,Manoranjan Ravichandran,nm8810117
http://www.wikidata.org/entity/Q24004794,S. A. Natarajan,nm1195723
http://www.wikidata.org/entity/Q23939927,Moon Banerrjee,nm3286086
http://www.wikidata.org/entity/Q23932111,Dipti Dhotre,nm7570471
http://www.wikidata.org/entity/Q24045542,Charu Asopa,nm9241170
http://www.wikidata.org/entity/Q24247095,Angoorlata Deka,nm4973615
http://www.wikidata.org/entity/Q24007282,Rinku Rajguru,nm8107386
http://www.wikidata.org/entity/Q24007086,Veena Nair,nm7792273
http://www.wikidata.org/entity/Q24283595,Yuri Suri,nm1905056
http://www.wikidata.org/entity/Q24049101,Mithila Palkar,nm7331044
http://www.wikidata.org/entity/Q24045554,Deepika Amin,nm3971630
http://www.wikidata.org/entity/Q24262093,Alankar Joshi,nm0430786
http://www.wikidata.org/entity/Q24457373,Nissar Khan,nm0451281
http://www.wikidata.org/entity/Q24250412,Kajal Raghwani,nm7457659
http://www.wikidata.org/entity/Q24300943,Riya Deepsi,nm6020661
http://www.wikidata.org/entity/Q31504679,Amrit Pal,nm0657155
http://www.wikidata.org/entity/Q33103920,Rajkumar Kanojia,nm2188355
http://www.wikidata.org/entity/Q33190413,Jagjeet Sandhu,nm7605611
http://www.wikidata.org/entity/Q33190409,Niyati Fatnani,nm9554571
http://www.wikidata.org/entity/Q24450357,Ruchi Savarn,nm8696732
http://www.wikidata.org/entity/Q24514909,Anu Sithara,nm6788819
http://www.wikidata.org/entity/Q24529636,Balu Anand,nm1428051
http://www.wikidata.org/entity/Q33168424,Krishna Bharadwaj,nm5706737
http://www.wikidata.org/entity/Q29453130,Malhar Thakar,nm7630834
http://www.wikidata.org/entity/Q29535290,Yuthan Balaji,nm3952989
http://www.wikidata.org/entity/Q29535290,Yuthan Balaji,nm9048263
http://www.wikidata.org/entity/Q29583858,Shubhangi Gokhale,nm1389535
http://www.wikidata.org/entity/Q29639221,Sonia Birje,nm7998136
http://www.wikidata.org/entity/Q29645363,Priyanka Mahapatra,nm3488221
http://www.wikidata.org/entity/Q29657132,Kajal Mishra,nm3449605
http://www.wikidata.org/entity/Q29467522,Tanya Ravichandran,nm8682329
http://www.wikidata.org/entity/Q23940124,Saumya Joshi,nm5030702
http://www.wikidata.org/entity/Q29585639,Vikrant Singh Rajpoot,nm8542828
http://www.wikidata.org/entity/Q29440063,Simi Chahal,nm8324884
http://www.wikidata.org/entity/Q29639636,Mama Mishra,nm7004425
http://www.wikidata.org/entity/Q30120332,Sonika Roy,nm7772886
http://www.wikidata.org/entity/Q29532772,Sheena Bajaj,nm2259748
http://www.wikidata.org/entity/Q29555886,Aditi Rathore,nm9080744
http://www.wikidata.org/entity/Q29583229,Rohit Suchanti,nm9080946
http://www.wikidata.org/entity/Q29718528,Shubhi Ahuja,nm4260238
http://www.wikidata.org/entity/Q29950534,Nidhhi Agerwal,nm8490426
http://www.wikidata.org/entity/Q30004756,Baishali Parida,nm3383003
http://www.wikidata.org/entity/Q19742531,Utpal Das,nm4974278
http://www.wikidata.org/entity/Q30230016,Vidya Vathi,nm9046092
http://www.wikidata.org/entity/Q26923524,Nikhil Kumarswamy,nm8402817
http://www.wikidata.org/entity/Q24250410,Aditi Singh,nm8128052
http://www.wikidata.org/entity/Q30069882,Sai Madhav Burra,nm7339980
http://www.wikidata.org/entity/Q24045549,Mansi Sharma,nm5970966
http://www.wikidata.org/entity/Q29947416,Rakhee Dash,nm1632824
http://www.wikidata.org/entity/Q29833967,Shebin Benson,nm6643390
http://www.wikidata.org/entity/Q29860712,Achamillai Gopi,nm9280000
http://www.wikidata.org/entity/Q30688728,Pranav Misshra,nm7003402
http://www.wikidata.org/entity/Q30060523,Sunita Garbadu,nm5965381
http://www.wikidata.org/entity/Q30249891,Priyanka Kandwal,nm7939180
http://www.wikidata.org/entity/Q30070267,Ivan Sylvester Rodrigues,nm5704026
http://www.wikidata.org/entity/Q30008395,Manelly Zepeda,nm8178567
http://www.wikidata.org/entity/Q30327121,Radha Panda,nm3395929
http://www.wikidata.org/entity/Q19663326,Surya,nm6817038
http://www.wikidata.org/entity/Q30325685,Anna Rajan,nm8837260
http://www.wikidata.org/entity/Q30123180,Mithu Mukherjee,nm1161317
http://www.wikidata.org/entity/Q30124574,Shivam Pradhan,nm3272269
http://www.wikidata.org/entity/Q27050042,Shamata Anchan,nm6792218
http://www.wikidata.org/entity/Q30505093,C. L. Anandan,nm4593407
http://www.wikidata.org/entity/Q19665157,Sindhu,nm0801797
http://www.wikidata.org/entity/Q30644995,Angira Dhar,nm7682496
http://www.wikidata.org/entity/Q27048923,Ritika Singh,nm3277309
http://www.wikidata.org/entity/Q31173858,Swati Anand,nm4470660
http://www.wikidata.org/entity/Q30687290,Amberdeep Singh,nm4179342
http://www.wikidata.org/entity/Q31367726,C. K. Saraswathi,nm1696660
http://www.wikidata.org/entity/Q26997920,Geoffrey Hibbert,nm0382504
http://www.wikidata.org/entity/Q26923152,Nirup Bhandari,nm7111158
http://www.wikidata.org/entity/Q27051006,Aarti Rana,nm3070421
http://www.wikidata.org/entity/Q31908923,Aditi Ravi,nm8597764
http://www.wikidata.org/entity/Q27019762,Alam Khan,nm7287295
http://www.wikidata.org/entity/Q31677012,Madhukar Toradmal,nm1494462
http://www.wikidata.org/entity/Q26972756,Usasi Misra,nm3445413
http://www.wikidata.org/entity/Q31496246,Rajita,nm0707426
http://www.wikidata.org/entity/Q33083005,Akhil,nm10241573
http://www.wikidata.org/entity/Q19663063,Prenal Oberai,nm3257542
http://www.wikidata.org/entity/Q19664326,Bhumi Pednekar,nm6277267
http://www.wikidata.org/entity/Q19664342,Karamjit Anmol,nm3792384
http://www.wikidata.org/entity/Q19666258,Neha Mahajan,nm5037569
http://www.wikidata.org/entity/Q19689135,Indra Bania,nm0052005
http://www.wikidata.org/entity/Q31801423,Sasmita Pradhan,nm3482853
http://www.wikidata.org/entity/Q31417055,Shivraj,nm0794513
http://www.wikidata.org/entity/Q24006262,Isha Rikhi,nm5839529
http://www.wikidata.org/entity/Q24053427,Sandeep Bharadwaj,nm7484787
http://www.wikidata.org/entity/Q24059386,Heena Panchal,nm7489638
http://www.wikidata.org/entity/Q19665473,Radha Kumari,nm3979255
http://www.wikidata.org/entity/Q19667495,Priyanka Pripri,nm7065608
http://www.wikidata.org/entity/Q32533182,Chirag Patil,nm4637255
http://www.wikidata.org/entity/Q31632637,Jyoti Gauba,nm3833465
http://www.wikidata.org/entity/Q19737357,Gayatri Mahanta,nm2836612
http://www.wikidata.org/entity/Q30156551,Reena Aggarwal,nm8631076
http://www.wikidata.org/entity/Q24053571,Nandu Madhav,nm0534852
http://www.wikidata.org/entity/Q24053423,Anup Upadhyay,nm3882344
http://www.wikidata.org/entity/Q19663667,Saptagiri,nm5964931
http://www.wikidata.org/entity/Q19663980,Master Sekhar,nm6164470
http://www.wikidata.org/entity/Q19664279,Niyar Saikia,nm6341035
http://www.wikidata.org/entity/Q19666113,Tanya Sharma,nm2832472
http://www.wikidata.org/entity/Q19666829,Arpit Ranka,nm4001362
http://www.wikidata.org/entity/Q19667243,Aahana Kumra,nm3933547
http://www.wikidata.org/entity/Q19663694,Helly Shah,nm8447176
http://www.wikidata.org/entity/Q19663986,Sayyeshaa,nm7548924
http://www.wikidata.org/entity/Q24451260,Benarjee,nm0051857
http://www.wikidata.org/entity/Q19723498,Sujata Anand,nm3369322
http://www.wikidata.org/entity/Q24045544,Rucha Inamdar,nm5107399
http://www.wikidata.org/entity/Q19666192,Kuyili,nm1978626
http://www.wikidata.org/entity/Q19664756,Maadhavi Latha,nm3994676
http://www.wikidata.org/entity/Q19759758,Madhu Malini,nm0539684
http://www.wikidata.org/entity/Q24053650,Ravindra Mahajani,nm1506427
http://www.wikidata.org/entity/Q19689271,Sanchari Vijay,nm7216594
http://www.wikidata.org/entity/Q23893987,Akshara Kishor,nm7785804
http://www.wikidata.org/entity/Q56731876,Gajraj Rao,nm0710549
http://www.wikidata.org/entity/Q56666399,Asit Pati,nm3442433
http://www.wikidata.org/entity/Q56673490,Rashmi Nigam,nm1748647
http://www.wikidata.org/entity/Q56702051,Debaparna Chakraborty,nm9865920
http://www.wikidata.org/entity/Q56702165,Ishaa Saha,nm9818808
http://www.wikidata.org/entity/Q56786154,Hara Rath,nm3426167
http://www.wikidata.org/entity/Q56280282,Siddharth Menon,nm5913962
http://www.wikidata.org/entity/Q56248591,Nirmal Kumar,nm1272262
http://www.wikidata.org/entity/Q54806875,Lolita Chatterjee,nm1273961
http://www.wikidata.org/entity/Q54833957,Saniya Iyappan,nm7479044
http://www.wikidata.org/entity/Q55003720,Rhea Sharma,nm8325277
http://www.wikidata.org/entity/Q54504417,Sangram Biswal,nm3432132
http://www.wikidata.org/entity/Q54505341,Pintu Nanda,nm3378063
http://www.wikidata.org/entity/Q55081302,Priyanshu Painyuli,nm4699879
http://www.wikidata.org/entity/Q56399694,Nidhi Shah,nm4782342
http://www.wikidata.org/entity/Q55231409,Soundarya Sharma,nm6353139
http://www.wikidata.org/entity/Q55276812,Khwaja Mueen,nm9928129
http://www.wikidata.org/entity/Q55603836,Amit Mistry,nm1796962
http://www.wikidata.org/entity/Q55120382,Deeplina Deka,nm9742843
http://www.wikidata.org/entity/Q54860776,Affan Khan,nm9178341
http://www.wikidata.org/entity/Q55164187,Dipika Tripathy,nm7391799
http://www.wikidata.org/entity/Q54975469,Neeta Puri,nm1207469
http://www.wikidata.org/entity/Q55978024,Meghana Lokesh,nm9783834
http://www.wikidata.org/entity/Q55759824,Sidhu Moose Wala,nm10216570
http://www.wikidata.org/entity/Q55195985,Arishfa Khan,nm6550535
http://www.wikidata.org/entity/Q55177844,Sonal Jha,nm3745258
http://www.wikidata.org/entity/Q55276067,Shafeeq Ahmad,nm9928130
http://www.wikidata.org/entity/Q55276241,Yaseen Ahmad,nm9928128
http://www.wikidata.org/entity/Q55435757,Satwaki Mishra,nm3566189
http://www.wikidata.org/entity/Q55229778,Athira Patel,nm8850255
http://www.wikidata.org/entity/Q55276405,Muhammad Faiz,nm9928127
http://www.wikidata.org/entity/Q55276606,Abdul Qadir Moosa,nm9928126
http://www.wikidata.org/entity/Q55395631,Anubha,nm4566338
http://www.wikidata.org/entity/Q55631017,Rabiranjan Maitra,nm0537977
http://www.wikidata.org/entity/Q55634195,Sumedh Mudgalkar,nm7172762
http://www.wikidata.org/entity/Q55409221,Bhaswati Basu,nm3377011
http://www.wikidata.org/entity/Q55416993,Braja Singh,nm3510750
http://www.wikidata.org/entity/Q56380352,Pupul Bhuyan,nm6846747
http://www.wikidata.org/entity/Q55436422,Kavi Kumar Azad,nm4028464
http://www.wikidata.org/entity/Q56395452,Sivani Sangita,nm11732047
http://www.wikidata.org/entity/Q55527263,Suresh Bal,nm3431290
http://www.wikidata.org/entity/Q55633088,Shobaraj,nm3912079
http://www.wikidata.org/entity/Q56240001,Shreya Dhanwanthary,nm3916302
http://www.wikidata.org/entity/Q55739464,Naina Singh,tt3917074
http://www.wikidata.org/entity/Q56677708,Bidusmita,nm4566081
http://www.wikidata.org/entity/Q56260334,Rudra Panigrahi,nm4829335
http://www.wikidata.org/entity/Q55955879,Mannat Singh,nm4451508
http://www.wikidata.org/entity/Q55973615,Neetu Singh,nm11763460
http://www.wikidata.org/entity/Q56060895,Sunil Kumar,nm3464727
http://www.wikidata.org/entity/Q56064326,Raja Shankar,nm6483578
http://www.wikidata.org/entity/Q56512721,Koel Mishra,nm4131894
http://www.wikidata.org/entity/Q56224020,Archana Suseelan,nm8565423
http://www.wikidata.org/entity/Q56224039,Vishnu Vinay,nm9355289
http://www.wikidata.org/entity/Q56162626,Choudhury Bikash Das,nm3372979
http://www.wikidata.org/entity/Q56617775,Rajani Ranjan,nm3444016
http://www.wikidata.org/entity/Q56650967,Sushmita Daan,nm0196356
http://www.wikidata.org/entity/Q56244953,Purnachandra Pratihari,nm10071562
http://www.wikidata.org/entity/Q56702037,Solanki Roy,nm8447127
http://www.wikidata.org/entity/Q56702345,George Tiadi,nm0862491
http://www.wikidata.org/entity/Q56279863,Amrita Chattopadhyay,nm7305760
http://www.wikidata.org/entity/Q56433237,Pinki Priyadarsini,nm5693992
http://www.wikidata.org/entity/Q56433118,Santosh Narayan Das,nm8292789
http://www.wikidata.org/entity/Q56513270,Mehul Nisar,nm2717517
http://www.wikidata.org/entity/Q56442849,Sambit Acharya,nm4459626
http://www.wikidata.org/entity/Q56703491,Ginni Chatrath,nm10529563
http://www.wikidata.org/entity/Q56512632,Biju Badajena,nm3713413
http://www.wikidata.org/entity/Q56026926,Nation Chakma,nm10027523
http://www.wikidata.org/entity/Q56681505,Raju Rahikwar,nm8510816
http://www.wikidata.org/entity/Q56701932,Geetashree Roy,nm9506112
http://www.wikidata.org/entity/Q56849473,Sulata Chowdhury,nm0159546
http://www.wikidata.org/entity/Q48700096,Jimit Trivedi,nm5434905
http://www.wikidata.org/entity/Q48688214,Karan Veer Mehra,nm2446817
http://www.wikidata.org/entity/Q48842456,Babi Mishra,nm3424179
http://www.wikidata.org/entity/Q48882250,Venba,nm9301321
http://www.wikidata.org/entity/Q48884766,Sapna Choudhary,nm9283509
http://www.wikidata.org/entity/Q49253970,Mohena Singh,nm8870318
http://www.wikidata.org/entity/Q49253715,Sahil Uppal,nm9577428
http://www.wikidata.org/entity/Q50424716,Rehaan Roy,nm3959731
http://www.wikidata.org/entity/Q49821196,Pramila Joshai,nm6243752
http://www.wikidata.org/entity/Q50676760,Meet Mukhi,nm9764628
http://www.wikidata.org/entity/Q50220690,Tamanna Vyas,nm11800494
http://www.wikidata.org/entity/Q50495552,Tanya Hope,nm9574516
